central_point_id	element	refnumber	x	y	z	intensity_real	intensity_imag
11755	Fe	6	5.81000000E+01	6.01750000E+01	6.84750000E+01	-2.20651664E+00	3.77470077E-15
11756	Fe	7	6.01750000E+01	6.01750000E+01	6.64000000E+01	9.58392359E+00	-1.08994406E-14
11758	Fe	6	5.81000000E+01	6.01750000E+01	7.26250000E+01	-1.03255260E+01	3.77470077E-15
11759	Fe	7	6.01750000E+01	6.01750000E+01	7.05500000E+01	9.90274639E+00	-1.08994406E-14
11760	Fe	6	5.81000000E+01	6.01750000E+01	7.67750000E+01	4.18099723E+00	3.77470077E-15
11762	Fe	8	6.01750000E+01	5.81000000E+01	7.67750000E+01	9.54049338E+00	2.23178039E-14
11763	Fe	5	5.81000000E+01	5.81000000E+01	7.88500000E+01	2.97559524E-01	1.29215729E-14
11769	Fe	7	6.01750000E+01	6.43250000E+01	4.15000000E+00	2.14413396E+00	-1.24728943E-15
11775	Fe	8	6.01750000E+01	6.22500000E+01	1.45250000E+01	1.67527560E+00	-7.68070850E-15
11777	Fe	6	5.81000000E+01	6.43250000E+01	2.28250000E+01	1.32575755E+00	5.78555112E-15
11779	Fe	5	5.81000000E+01	6.22500000E+01	2.49000000E+01	1.64164118E+00	4.18652579E-15
11781	Fe	8	6.01750000E+01	6.22500000E+01	2.69750000E+01	9.10018287E+00	-7.68070850E-15
11785	Fe	8	6.01750000E+01	6.22500000E+01	3.94250000E+01	4.64752953E+00	-7.68070850E-15
11786	Fe	5	5.81000000E+01	6.22500000E+01	4.15000000E+01	4.79190420E+00	4.18652579E-15
11788	Fe	7	6.01750000E+01	6.43250000E+01	4.15000000E+01	9.34727133E+00	-1.24728943E-15
11790	Fe	5	5.81000000E+01	6.22500000E+01	4.56500000E+01	-6.21423848E-02	4.18652579E-15
11792	Fe	5	5.81000000E+01	6.22500000E+01	4.98000000E+01	6.91928821E+00	4.18652579E-15
11794	Fe	5	5.81000000E+01	6.22500000E+01	5.81000000E+01	6.65379509E-01	4.18777242E-15
11795	Fe	6	5.81000000E+01	6.43250000E+01	6.01750000E+01	6.67569745E+00	5.77854398E-15
11802	Fe	7	6.01750000E+01	6.43250000E+01	7.05500000E+01	-3.84126516E+00	-1.25437640E-15
11804	Fe	7	6.01750000E+01	6.43250000E+01	7.47000000E+01	2.05306207E+00	-1.25437640E-15
11808	Fe	8	6.01750000E+01	6.22500000E+01	8.09250000E+01	1.15033625E+01	-7.67943290E-15
11809	Fe	7	6.01750000E+01	6.84750000E+01	0.00000000E+00	4.05905850E+00	6.79595598E-15
11816	Fe	6	5.81000000E+01	6.84750000E+01	1.86750000E+01	6.25753219E+00	-5.48841716E-15
11819	Fe	7	6.01750000E+01	6.84750000E+01	2.07500000E+01	3.72135191E+00	6.79595598E-15
11825	Fe	8	6.01750000E+01	6.64000000E+01	3.94250000E+01	4.99463317E+00	-5.87748523E-15
11830	Fe	8	6.01750000E+01	6.64000000E+01	5.18750000E+01	1.90642133E+00	-5.87748523E-15
11833	Fe	8	6.01750000E+01	6.64000000E+01	5.60250000E+01	2.65138132E+00	-5.87748523E-15
11836	Fe	8	6.01750000E+01	6.64000000E+01	6.01750000E+01	8.22821598E+00	-5.85978690E-15
11838	Fe	8	6.01750000E+01	6.64000000E+01	6.43250000E+01	1.45948214E+01	-5.85978690E-15
11839	Fe	5	5.81000000E+01	6.64000000E+01	6.64000000E+01	-4.47881172E+00	1.18687403E-14
11843	Fe	5	5.81000000E+01	6.64000000E+01	7.47000000E+01	-3.11938515E+00	1.18687403E-14
11844	Fe	6	5.81000000E+01	6.84750000E+01	7.67750000E+01	-3.43362256E-01	-5.50256521E-15
