central_point_id	element	refnumber	x	y	z	intensity_real	intensity_imag
4858	Li	7	2.69750000E+01	1.03750000E+01	3.73500000E+01	-8.84165159E-02	0.00000000E+00
4859	Li	8	2.69750000E+01	8.30000000E+00	3.94250000E+01	9.38926703E-01	0.00000000E+00
4861	Li	5	2.49000000E+01	8.30000000E+00	4.56500000E+01	-1.83388719E+00	0.00000000E+00
4863	Li	7	2.69750000E+01	1.03750000E+01	4.56500000E+01	-2.72268785E+00	0.00000000E+00
4864	Li	8	2.69750000E+01	8.30000000E+00	5.18750000E+01	-4.76454296E-01	0.00000000E+00
4865	Li	7	2.69750000E+01	1.03750000E+01	5.39500000E+01	-1.71767599E+00	0.00000000E+00
4866	Li	8	2.69750000E+01	8.30000000E+00	5.60250000E+01	-2.36952157E-01	0.00000000E+00
4868	Li	6	2.49000000E+01	1.03750000E+01	6.01750000E+01	-1.87203503E+00	0.00000000E+00
4869	Li	8	2.69750000E+01	8.30000000E+00	6.01750000E+01	5.44460083E-01	0.00000000E+00
4870	Li	6	2.49000000E+01	1.03750000E+01	6.43250000E+01	2.58444706E+00	0.00000000E+00
4871	Li	8	2.69750000E+01	8.30000000E+00	6.43250000E+01	-1.14731334E-01	0.00000000E+00
4873	Li	5	2.49000000E+01	8.30000000E+00	7.05500000E+01	5.46061675E-02	0.00000000E+00
4874	Li	7	2.69750000E+01	1.03750000E+01	7.05500000E+01	2.01212598E+00	0.00000000E+00
4876	Li	7	2.69750000E+01	1.03750000E+01	7.47000000E+01	-8.58920567E-01	0.00000000E+00
4877	Li	7	2.69750000E+01	1.03750000E+01	7.88500000E+01	-7.57806529E-01	0.00000000E+00
4878	Li	8	2.69750000E+01	8.30000000E+00	8.09250000E+01	2.06980859E+00	0.00000000E+00
4880	Li	7	2.69750000E+01	1.45250000E+01	0.00000000E+00	-6.91463134E-01	0.00000000E+00
4881	Li	8	2.69750000E+01	1.24500000E+01	2.07500000E+00	1.45965847E+00	0.00000000E+00
4883	Li	6	2.49000000E+01	1.45250000E+01	6.22500000E+00	-3.01309535E+00	0.00000000E+00
4885	Li	5	2.49000000E+01	1.24500000E+01	8.30000000E+00	-7.43731380E-01	0.00000000E+00
4887	Li	7	2.69750000E+01	1.45250000E+01	8.30000000E+00	-2.16752455E+00	0.00000000E+00
4890	Li	5	2.49000000E+01	1.24500000E+01	1.66000000E+01	3.45890167E-01	0.00000000E+00
4892	Li	6	2.49000000E+01	1.45250000E+01	2.28250000E+01	-1.61732229E+00	0.00000000E+00
4894	Li	7	2.69750000E+01	1.45250000E+01	2.49000000E+01	1.04468917E+00	0.00000000E+00
4895	Li	8	2.69750000E+01	1.24500000E+01	2.69750000E+01	-5.09890133E-01	0.00000000E+00
4896	Li	5	2.49000000E+01	1.24500000E+01	2.90500000E+01	1.06650389E+00	0.00000000E+00
4898	Li	7	2.69750000E+01	1.45250000E+01	2.90500000E+01	-1.32655550E+00	0.00000000E+00
4899	Li	7	2.69750000E+01	1.45250000E+01	3.32000000E+01	8.04795220E-01	0.00000000E+00
4901	Li	7	2.69750000E+01	1.45250000E+01	3.73500000E+01	3.61715988E-01	0.00000000E+00
4902	Li	5	2.49000000E+01	1.24500000E+01	4.15000000E+01	-1.16070405E+00	0.00000000E+00
4904	Li	6	2.49000000E+01	1.45250000E+01	4.77250000E+01	1.46656468E+00	0.00000000E+00
4905	Li	8	2.69750000E+01	1.24500000E+01	4.77250000E+01	-7.67642729E-01	0.00000000E+00
4907	Li	8	2.69750000E+01	1.24500000E+01	5.18750000E+01	6.35411491E-02	0.00000000E+00
4908	Li	6	2.49000000E+01	1.45250000E+01	5.60250000E+01	-1.16009895E+00	0.00000000E+00
