central_point_id	element	refnumber	x	y	z	intensity_real	intensity_imag
11303	Fe	5	5.81000000E+01	1.24500000E+01	2.90500000E+01	7.52923170E+00	3.04665546E-16
11309	Fe	6	5.81000000E+01	1.45250000E+01	4.35750000E+01	1.06996058E+01	6.14694462E-16
11312	Fe	6	5.81000000E+01	1.45250000E+01	4.77250000E+01	6.75463426E+00	6.14694462E-16
11316	Fe	6	5.81000000E+01	1.45250000E+01	6.01750000E+01	1.16497206E+01	6.14694462E-16
11318	Fe	5	5.81000000E+01	1.24500000E+01	6.64000000E+01	-5.55259777E+00	3.04665546E-16
11319	Fe	7	6.01750000E+01	1.45250000E+01	6.64000000E+01	9.53671862E+00	-2.05027615E-16
11325	Fe	8	6.01750000E+01	1.24500000E+01	8.09250000E+01	1.35466800E+00	-3.35879832E-16
11329	Fe	7	6.01750000E+01	1.86750000E+01	4.15000000E+00	2.84932416E+00	2.17709360E-15
11331	Fe	7	6.01750000E+01	1.86750000E+01	8.30000000E+00	-1.77164549E+00	2.17709360E-15
11334	Fe	7	6.01750000E+01	1.86750000E+01	1.24500000E+01	1.10450852E+01	2.17709360E-15
11336	Fe	6	5.81000000E+01	1.86750000E+01	1.86750000E+01	8.94860461E+00	6.47815378E-16
11337	Fe	8	6.01750000E+01	1.66000000E+01	1.86750000E+01	5.20110576E+00	-2.75379531E-15
11339	Fe	6	5.81000000E+01	1.86750000E+01	2.28250000E+01	1.18528104E+00	6.47815378E-16
11341	Fe	8	6.01750000E+01	1.66000000E+01	2.28250000E+01	6.78784618E+00	-2.75379531E-15
11342	Fe	6	5.81000000E+01	1.86750000E+01	2.69750000E+01	6.45980855E+00	6.47815378E-16
11345	Fe	6	5.81000000E+01	1.86750000E+01	3.11250000E+01	3.58719907E+00	6.47815378E-16
11349	Fe	5	5.81000000E+01	1.66000000E+01	4.15000000E+01	8.73320759E-01	1.48836216E-15
11350	Fe	8	6.01750000E+01	1.66000000E+01	4.35750000E+01	9.48496793E+00	-2.75379531E-15
11352	Fe	5	5.81000000E+01	1.66000000E+01	4.98000000E+01	4.03755342E+00	1.48836216E-15
11354	Fe	5	5.81000000E+01	1.66000000E+01	5.39500000E+01	7.08247510E+00	1.48836216E-15
11359	Fe	7	6.01750000E+01	1.86750000E+01	5.81000000E+01	4.59814616E+00	2.17709360E-15
